system:index,Abs_Lat,Annual_Mean_Radiation,Annual_Mean_Temperature,Annual_Precipitation,Aridity_Index,Bacterivores,Bulk_Density_15cm,CContent_15cm,CatIonExcCap_15cm,Clay_Content_15cm,CoOfVar_EVI_Hetero_1km,Contrast_EVI_Hetero_1km,CorFragVolPerc_15cm,Correlation_EVI_Hetero_1km,Depth_to_Bedrock,Dissimilarity_EVI_Hetero_1km,EVI,Entropy_EVI_Hetero_1km,Evenness_EVI_Hetero_1km,Fpar,Fungivores,Global_Biomass_IPCC,Gpp,Herbivores,Highest_Weekly_Radiation,Homogeneity_EVI_Hetero_1km,Human_Development_Percentage,Human_Footprint_2009,Isothermality,Lai,Lowest_Weekly_Radiation,Max_Temperature_of_Warmest_Month,Maximum_EVI_Hetero_1km,Mean_Diurnal_Range,Mean_Temperature_of_Coldest_Quarter,Mean_Temperature_of_Driest_Quarter,Mean_Temperature_of_Warmest_Quarter,Mean_Temperature_of_Wettest_Quarter,Min_Temperature_of_Coldest_Month,NDVI,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,Nadir_Reflectance_Band4,Nadir_Reflectance_Band5,Nadir_Reflectance_Band6,Nadir_Reflectance_Band7,Npp,Omnivores,OrgCStockTHa_5to15cm,PET,Pixel_Lat,Pixel_Long,Population_Density,Precipitation_Seasonality,Precipitation_of_Coldest_Quarter,Precipitation_of_Driest_Month,Precipitation_of_Driest_Quarter,Precipitation_of_Warmest_Quarter,Precipitation_of_Wettest_Month,Precipitation_of_Wettest_Quarter,PredProb_of_R_Horizon,Predators,Radiation_Seasonality,Radiation_of_Coldest_Quarter,Radiation_of_Driest_Quarter,Radiation_of_Warmest_Quarter,Radiation_of_Wettest_Quarter,Range_EVI_Hetero_1km,Sand_Content_15cm,Shannon_Index_1km,Silt_Content_15cm,Simpson_Index_1km,Std_EVI_Hetero_1km,Temperature_Annual_Range,Temperature_Seasonality,Total_Number,Tree_Density,Unidentifi,Uniformity_EVI_Hetero_1km,Variance_EVI_Hetero_1km,WWF_Biome,eastness,elevation,hillshade,northness,pHinHOX_15cm,slope,.geo
00009791c8b1ca9737be,41.87083435,143.667038,8.904166222,565,4933.001465,114.6290323,1453,13,16,16,441,43687,0,1182,200,16473,2431.595703,26593,9307,32.98748016,21.72580645,3848.232666,5973.679199,111.1935484,236.0480042,4218,7,2.273751974,33.97735977,6.899596691,60.70669937,29.89999962,1181,14.50833321,-3.666666746,-3.666666746,21.64999962,19.01666641,-12.80000019,4490.595703,1106.708618,2427.899902,768.4030762,1005.431824,2706.842285,2398.473877,1315.347168,3242.222656,25.83870968,22,1121.000977,41.87083435,-100.3958359,0,59.66276169,45,13,45,231,90,258,2,59.61290323,0.420248032,72.0177002,69.8928299,220.3720703,217.3287659,530,66,17114,18,7993,155,42.70000076,1029.608154,333,16286.84277,0,766,24858,8,0.924171388,872.8693848,179.9997406,0.281026959,69,0.016425407,"{""type"":""Point"",""coordinates"":[-100.39583814045908,41.870812258540134]}"
0000245e7b109b72daad,41.87916565,143.667038,8.920833588,567,4924.001953,65.30606061,1466,12,14,13,261,12034,0,915,200,7723,2172.831787,17176,8307,30.36512566,13.27913753,300,5576.438477,112.8532343,236.0480042,6570,35,2.29588151,34.01799774,6.153495789,60.70669937,29.89999962,3034,14.49166679,-3.650000095,-3.650000095,21.66666603,19.03333282,-12.69999981,3808.942627,1367.512939,2603.135986,939.114624,1211.893799,3022.304688,2847.529785,1592.85022,3072.468018,14.65166084,21,1122.999512,41.87916565,-100.4041672,0,59.09214401,45,13,45,230,90,257,2,18.90990676,0.420248032,72.0177002,69.8928299,220.3720703,217.3287659,275,72,11516,15,6097,87,42.59999847,1029.480103,225,12765.73145,0,2040,6830,8,-2.00E-04,868.0495605,179.9838104,0.96700424,68,0.016450498,"{""type"":""Point"",""coordinates"":[-100.40418643218312,41.87916055026417]}"
00004818d934f28df0f7,41.87916565,143.667038,8.891666412,565,4941.985352,69.69756739,1454,13,16,17,307,19333,1,461,200,10241,2479.67749,20066,7886,32.83010864,43.77199211,3848.232666,5815.839844,52.89756739,236.0480042,5775,7,2.307160139,33.9201889,6.790652752,60.70669937,29.89999962,2489,14.44999981,-3.666666508,-3.666666508,21.64999962,19,-12.69999981,4594.69873,1105.738892,2423.634766,789.8040161,1021.803772,2727.89502,2392.359131,1321.710571,3186.46167,11.74648258,22,1121.000977,41.87916565,-100.3958359,0,58.94669724,46,14,46,229,90,257,3,27.88639054,0.420248032,72.0177002,69.8928299,220.3720703,217.3287659,382,66,12502,17,6227,102,42.59999847,1030.306274,206,16852.71875,0,1595,10131,8,-0.905785441,872.0155029,180.9668732,0.336313933,69,0,"{""type"":""Point"",""coordinates"":[-100.39583814045908,41.87916055026417]}"
000028e7947cdee93474,41.85416794,143.72052,8.9375,570,5000,62.80290571,1434,19,17,17,308,12473,2,2789,200,8046,2620.890625,20122,9106,36.56941223,21.625,3848.081543,8879.333984,63.8412829,236.0370026,6420,0,3.230398417,33.11713791,7.866138935,60.63669968,29.79999924,2848,14.04166698,-3.716666698,-3.716666698,21.71666718,19.11666679,-12.60000038,5197.232422,786.7033691,2181.21875,545.3800049,745.9961548,2363.892578,1872.164917,1022.159363,4516.446289,5.719024123,29,1123.998901,41.85416794,-100.3208313,0.003444155,58.66497421,46,14,46,233,89,258,8,16.01699561,0.420062751,72.07714081,69.93669128,220.3525391,217.4096985,423,61,14042,23,7278,107,42.40000153,1033.654419,173,49876.33594,2.994791667,1752,8787,8,0.639194071,856.9325562,179.983551,0.762549579,67,0,"{""type"":""Point"",""coordinates"":[-100.3208381648094,41.85416055838093]}"
000032090aefc4de815b,39.08750153,148.1427002,12.17500019,894,7512.035156,460.6862831,1427,21,37,36,403,63783,13,1696,200,20252,2887.122559,25818,9790,38.2886467,119.5303339,500,7376.244629,726.1847342,232.6210022,3686,18,5.146879196,29.34959221,10.52245808,68.06330109,31.70000076,1247,12.03333282,-1.050000072,-1.050000072,24.60000038,22.13333321,-9.300000191,4752.737793,867.8044434,2534.538086,477.3312683,786.4498901,3002.181885,2622.289795,1554.169434,2732.256348,200.3264079,33,1153.999023,39.08750153,-96.59583282,0.508053482,51.21222687,72,21,72,322,135,362,12,4.618256272,0.376187056,84.04745483,81.0295105,217.0350037,215.4595337,625,9,17541,56,8203,196,41,1033.173584,1511.346015,4855.766113,0,813,38190,8,0.317849517,398.2181091,179.0340118,0.946012795,66,1.98327136,"{""type"":""Point"",""coordinates"":[-96.59583937420885,39.08750975106696]}"
0000f73754c5d6066441,39.07916641,148.1427002,12.07499981,891,7596.981445,165.1920615,1437,22,37,37,340,42836,12,856,200,15914,2925.414551,25342,9438,39.1033287,138.1113956,500,7538.570313,869.2893726,232.6210022,4356,45,6.223236084,29.17685318,10.82550812,68.06330109,31.60000038,1337,11.9333334,-1.100000024,-1.100000024,24.48333359,22,-9.300000191,4749.266113,898.5639648,2619.576416,482.7581787,795.2978516,3116.94043,2703.057861,1537.318848,2619.993408,51.45326504,35,1149.001221,39.07916641,-96.59583282,0.376233727,51.27484894,73,21,73,322,135,361,14,2.708066581,0.376187056,84.04745483,81.0295105,217.0350037,215.4595337,639,8,17417,55,8093,171,40.90000153,1030.702515,1226.754161,36086.94922,0,894,23675,8,0.449737132,421.5110779,179.9668427,0.892812312,65,0.049884476,"{""type"":""Point"",""coordinates"":[-96.59583937420885,39.07916145934294]}"
000088530f98c6ee9187,39.08750153,148.1427002,12.21666718,893,7474.049805,68.14634972,1432,22,36,35,465,94415,12,92,200,23679,2806.069092,27537,9609,37.93336868,29.61922131,500,7391.520996,449.3987729,232.6210022,3355,31,5.136585236,29.44038963,10.14761448,68.06330109,31.79999924,990,12.09999943,-1.016666651,-1.016666651,24.64999962,22.18333435,-9.300000191,4641.643555,888.2126465,2516.429443,491.1025696,796.3967896,3023.825928,2681.173584,1584.344116,2719.662109,69.89456959,36,1159.995605,39.08750153,-96.57917023,0.941203415,51.24373627,73,21,73,322,135,363,14,142.873911,0.376187056,84.04745483,81.0295105,217.0350037,215.4595337,761,12,15615,54,7774,229,41.09999847,1034.305542,768.8633691,36522.76172,8.930544613,676,47603,8,-0.914336503,385.4949951,184.0158691,0.40370062,65,1.016427279,"{""type"":""Point"",""coordinates"":[-96.57918767404966,39.08750975106696]}"
0000c67dc8d5ed2cfe07,39.09583282,145.8792114,12.75,1018,8542.014648,271.8538518,1451,14,26,27,3470,830336,6,3256,200,64555,1207.894409,28986,9604,43.92716604,67.22760549,0,11849.20021,1056.297507,227.9759979,1930,97,48.40182877,28.44611549,11.16664125,66.45800018,31.70000076,819,11.35000038,-0.349999905,-0.349999905,24.96666718,22.73333359,-8.199999809,1845.213745,1539.267212,2337.730469,1049.289795,1394.894043,2486.852051,2259.642334,1835.291382,5501.200202,49.48875009,24,1117.998169,39.09583282,-94.60416412,0,42.75999069,107,30,107,332,135,372,7,14.71593508,0.376761496,82.25972748,79.30734253,213.6103821,212.1360779,2413,19,22762,54,8858,804,39.90000153,1018.160095,1459.807501,454.994873,0.223851191,572,618942,8,-0.983542621,231.5448761,184.9840698,0.178457573,68,1.983550906,"{""type"":""Point"",""coordinates"":[-94.60414343198602,39.09581315950214]}"
000017834039612d21e5,40.46250153,127.2054214,10.02083302,993,9504.982422,,1413,17,18,22,579,183426,10,1794,200,31322,3538.816895,27023,9397,49.4573288,,4100,10935.21094,,203.4960022,3293,31,8.323944092,30.63124466,17.87743759,45.50400162,27,1628,11.24166679,-1.783333302,-1.783333302,21.06666756,19.03333282,-9.699999809,5668.223145,837.1236572,3031.722656,548.135498,838.1253052,3206.925781,2234.975586,1108.864624,6206.083984,,28,1032.000122,40.46250153,-81.5541687,11.0428772,20.53734589,191,58,191,309,112,311,23,,0.434996307,62.16523743,62.16523743,191.8365326,196.0150757,1224,20,20417,58,8460,384,36.70000076,923.1208496,516,36527.5625,,799,142257,4,0.981157422,344.2569275,174.1003418,-0.127686471,57,1.999440789,"{""type"":""Point"",""coordinates"":[-81.55414766894249,40.46250930464434]}"
00002672e4da7c548d9a,41.37916565,131.3232574,9.712499619,870,8582.012695,1024,1373,21,24,31,564,185818,1,-770,199,32560,2458.807617,28693,9523,28.05570793,202,500,7872.38916,437,213.1170044,2339,84,17.04929352,28.76623344,6.608411789,45.97330093,27.5,888,11.07499981,-2.966666698,-1.683333397,21.56666565,19.5,-11,3730.982666,1625.2146,3131.612549,1164.470459,1506.892944,3103.700928,2622.936523,1692.855225,4724.130371,120,31,1002,41.37916565,-83.37083435,11.05389786,23.44719505,157,43,154,274,96,275,18,,0.444830477,64.55258942,73.97602844,200.9980774,205.7392273,1290,32,21534,37,8719,321,38.5,993.2525024,1783,0,,602,86232,4,0.016711159,198.9994354,180,0.983370483,65,0,"{""type"":""Point"",""coordinates"":[-83.37084366798273,41.379160712599656]}"
0000ca6c59dae95fd863,35.5625,145.4547424,8.304166794,1890,20103.89648,35.84,1048,70,37,16,1180,532265,13,2872,200,58960,3473.971436,29705,9667,48.66492844,18.77333333,3300.029785,15434.89355,165.5466667,208.9700012,1615,0,3.252391338,34.88304138,17.2480545,73.88529968,22.39999962,827,9.941666603,-0.233333305,13.44999981,16.31666565,7.699999809,-6.099999905,6808.991699,351.9368896,2348.77124,177.3044281,383.550293,2458.392822,1509.599243,713.772583,7562.630371,8.533333333,77,944.0311279,35.5625,-83.54582977,0.001052841,9.959301949,466,127,422,473,190,512,14,27.30666667,0.320886403,88.83488464,145.5877991,193.2333832,115.6838837,2370,45,24645,40,9049,685,28.5,673.6246948,256,69017.71094,0,529,380335,4,-0.679932058,1596.244751,190.0975342,-0.705937028,42,4.082488537,"{""type"":""Point"",""coordinates"":[-83.54584361116532,35.56251089553221]}"
000013f3094f6efaaea0,35.53749847,145.3990479,8.195833206,1912,20434.17383,205.96,1021,76,40,15,741,176065,13,5093,200,33485,3736.243164,29225,9675,49.60690689,81.3,3350,15121.34375,444.44,208.0010071,2618,0,3.252533436,35.12956619,17.15904617,74.33999634,22.29999924,1054,9.941666603,-0.283333302,13.3166666,16.14999962,7.583333492,-6,6766.329102,368.2170105,2475.817383,156.8364563,395.2492065,2717.136963,1731.700195,866.7713623,7450.286133,27.1,77,938.0803223,35.53749847,-83.49583435,0,9.754607201,471,130,429,478,192,517,17,54.2,0.317132473,89.44868469,137.9269714,192.199234,159.9513092,1701,49,22776,37,8894,482,28.29999924,668.8574219,813,68510.61719,0,572,185413,4,-0.18353492,1623.199219,186.6784515,-0.969430089,44,10.96682549,"{""type"":""Point"",""coordinates"":[-83.49584362739887,35.53751090364899]}"
00001473161b5ce2f7ee,35.61249924,145.3990479,8.258333206,1865,19829.81445,245.6666667,1071,56,39,16,474,74047,17,3039,200,21793,2772.412109,28220,9463,44.46735001,62.08,3300,14320.99609,1007.213334,208.0010071,3369,0,9.19575119,35.36585236,14.79301071,74.33999634,22.60000038,885,10.15000057,-0.266666621,13.40000057,16.26666641,7.650000095,-6.099999905,7383.457031,214.066803,1813.014526,102.9723129,274.5047913,1903.453247,1071.852295,470.2904358,8295.845703,14.56,72,944.0059814,35.61249924,-83.4458313,0.003892137,9.811769485,458,126,418,469,187,505,16,16.48,0.317132473,89.44868469,137.9269714,192.199234,159.9513092,888,47,20287,37,8527,242,28.70000076,673.116333,1346,75333.50781,0,626,54503,4,0.287971407,1598.471558,174.6079102,0.95401305,41,6.098125458,"{""type"":""Point"",""coordinates"":[-83.44584364363241,35.61251087929867]}"
00008aa21b8746d4a2bf,35.69583511,145.1803436,12.67083359,1371,11276.11914,254.64,1329,21,15,21,344,56596,16,2966,200,17825,4008.098633,26527,9208,60.11856461,120.2466667,3850,19215.49414,530.5,209.4589996,4184,0,27.67201614,38.30366135,24.1030159,73.26930237,29.10000038,1216,12.90833378,3.099999905,13.44999981,21.85000038,19.96666718,-4.599999905,7255.075195,356.6223755,2637.802979,177.5240784,443.7347717,2746.941162,1783.458008,810.9075317,8051.525391,21.22,31,1221.995728,35.69583511,-83.53749847,0,15.09283066,341,78,280,378,145,390,11,134.3933333,0.324700356,88.05239105,137.8233643,193.7319183,159.0483856,963,40,18730,40,8235,237,33.70000076,761.1906128,1061,57753.17969,0,774,40949,4,0.87389642,583.2052002,156.2974396,-0.458599776,51,8.867693901,"{""type"":""Point"",""coordinates"":[-83.5374953194413,35.69581426338351]}"
0000f354c8e340c0df96,35.70416641,145.1803436,12.5,1379,11460.23828,116.615,1334,20,15,21,305,49149,17,2614,200,18386,3608.713135,28185,9361,55.89657974,127.0666667,3850,17554.24805,251.2433333,209.4589996,3622,7,28.39971924,37.81094742,23.01707268,73.26930237,28.89999962,928,12.66666698,2.983333349,13.28333282,21.63333321,19.75,-4.599999905,6903.749023,349.9207458,2414.156006,167.5737305,402.0511475,2525.496338,1698.892944,807.1674194,7964.880859,15.33666667,29,1211.990845,35.70416641,-83.53749847,33.62110138,15.27563,341,78,281,383,147,394,12,80.32833332,0.324700356,88.05239105,137.8233643,193.7319183,159.0483856,719,40,19466,39,8392,207,33.5,757.6549072,599.75,51928.97266,9.16,642,33920,4,0.99595058,616.8572998,153.2987213,-0.088671133,50,8.900518417,"{""type"":""Point"",""coordinates"":[-83.5374953194413,35.70416255510755]}"
00008f9933442a015fec,35.6875,145.0711517,12.09166718,1412,11814.98535,237.16,1319,24,16,20,169,19386,18,2380,200,10994,3844.572998,23177,8643,55.135849,67.76,3850,17139.42578,132.44,208.0500031,5342,0,12.99022293,37.74062729,22.59678459,73.83599854,28.10000038,1676,12.41666698,2.683333397,12.90000057,21.11666679,19.25,-4.800000191,6705.021973,354.9198914,2469.210693,192.8661499,418.3153992,2592.58667,1675.629761,811.4486084,7807.654297,9.24,35,1195.004883,35.6875,-83.49583435,0,15.48167324,343,80,291,398,153,408,14,15.4,0.319386423,88.89383698,130.3557434,192.2128448,166.3054657,458,37,14783,43,7361,120,32.90000153,749.0565186,462,58742.06641,0,1172,12844,4,-0.946123242,708.4416504,197.7650757,0.318364263,51,5.933679104,"{""type"":""Point"",""coordinates"":[-83.49584362739887,35.687510854948336]}"
0000bf44afd5096cba2f,35.67916489,145.0711517,9.220833778,1722,17078.66016,133.44,1091,62,26,19,476,126867,17,2178,200,28224,3705.291748,26985,9247,51.85028076,44.48,3349.969971,18410.75977,240.9333333,208.0500031,3036,0,3.323814154,33.47750854,18.38430405,73.83599854,23.39999962,1526,9.675000191,0.416666746,14.5,17.54999924,8.633333206,-5.5,7215.458496,298.3247986,2383.167969,174.5987854,379.7640991,2380.995361,1372.781738,594.6071777,8065.375,0,68,1010.012756,35.67916489,-83.4291687,0,10.61289883,425,111,382,440,173,468,15,137.1466667,0.319386423,88.89383698,130.3557434,192.2128448,166.3054657,1300,45,20522,37,8454,319,28.89999962,696.9624023,556,64623.05078,0,794,82438,4,0.056443233,1361.06543,178.1033783,0.988526821,45,7.199242115,"{""type"":""Point"",""coordinates"":[-83.42914706018438,35.67916256322432]}"
000094e78cc80c9b4dd2,35.58750153,145.4757996,8.908333778,1782,18107.53906,137.3853333,1066,56,29,17,375,106485,10,19,200,24256,4033.90918,26428,8560,53.15412903,86.99733332,3350,15987.56348,340.38,206.625,4000,0,3.269459009,35.73059082,19.8632164,75.33129883,23.20000076,2125,10.4333334,0.283333302,14.0666666,17.05000114,8.333333015,-6,6654.637207,441.6065063,2729.092529,245.6768646,480.3326111,2930.033447,1883.039307,924.076355,7987.865234,28.15866667,64,984.0411377,35.58750153,-83.07917023,0.894337237,9.564388275,435,122,406,450,179,482,7,64.60933333,0.3113392,90.49491119,124.1373825,190.7956085,160.7199249,1029,50,16719,34,7528,258,29.20000076,682.3083496,659.4,65083.95313,1.869333333,953,51904,4,-0.890868247,1465.605347,199.4642029,0.409213841,48,6.950726509,"{""type"":""Point"",""coordinates"":[-83.07919205710806,35.58751088741544]}"
000020cc87f8bbff58d9,35.58750153,145.4757996,9.020833015,1763,17791.86719,190.32,1064,53,29,17,481,146355,10,2249,200,29226,3640.166992,27877,9271,51.04197693,137.4533333,3350,15415.60156,364.78,206.625,3251,0,3.28388381,36.02607727,19.10322762,75.33129883,23.39999962,1249,10.59166718,0.366666704,14.19999981,17.21666718,8.433333397,-6,6305.389648,465.6968994,2671.546387,260.1521912,493.1835022,2954.633789,1962.112793,969.6983643,7878.818359,42.29333333,61,992.0059204,35.58750153,-83.0708313,4.941917419,9.514957428,430,121,402,446,177,477,7,58.15333333,0.3113392,90.49491119,124.1373825,190.7956085,160.7199249,1285,49,20026,34,8418,339,29.39999962,685.550415,793,62028.1875,0,694,98555,4,0.294648111,1440.930176,177.585907,0.94516772,48,2.133494854,"{""type"":""Point"",""coordinates"":[-83.07084376538403,35.58751088741544]}"
00002fd6f6cd25737a95,35.59583282,145.4757996,10.00833321,1620,15171.28125,174.4,1096,49,26,17,237,52167,11,1957,200,17780,3625.765137,25285,8756,50.72649765,14.53333333,3350,15429.13867,162.7733333,206.625,4142,0,3.418544531,37.98077011,19.86693382,75.33129883,25.29999924,1506,11.85000038,1.166666627,15.23333359,18.45000076,9.483333588,-5.900000095,6759.498047,348.3287048,2491.758301,201.6423492,403.6643677,2596.28833,1654.843018,752.2324219,7538.888672,14.53333333,60,1063.936401,35.59583282,-83.0625,13.11088562,10.3179636,401,106,365,412,164,440,9,69.76,0.3113392,90.49491119,124.1373825,190.7956085,160.7199249,674,51,16324,33,7546,167,31.19999886,702.1034546,436,60838.96094,0,939,34142,4,0.479135036,1216.248291,166.7162323,0.865061343,49,9.016433716,"{""type"":""Point"",""coordinates"":[-83.06249547366002,35.59581429585062]}"
000004364952890badf2,35.89583206,144.6948242,14.27916622,1245,10706.05859,34.46622562,1412,14,14,21,841,292469,6,3127,200,42512,3359.963867,29438,9207,55.16640472,18.84988825,4100,17508.70898,481.8581803,211.4369965,2399,19,23.0053215,38.31967163,20.55727577,71.53479767,32.40000153,916,14.02499962,3.966666698,20.08333397,24.18333435,14.01666641,-4.199999809,6454.579102,415.7391052,2252.116455,239.1495667,496.5759888,2601.873779,1699.479248,826.96875,8327.210938,30.34929859,25,1259.998169,35.89583206,-84.32917023,0.699891269,14.44438457,320,76,258,317,130,342,7,2.706950153,0.335390806,85.97393036,152.998764,195.7365417,105.9515381,1702,34,21579,45,8541,492,36.60000229,818.3116455,568.2305429,45047.625,,550,221795,4,-0.987508893,238.0419006,185.9846344,0.03369385,54,2.000265121,"{""type"":""Point"",""coordinates"":[-84.32919165126933,35.89581419844932]}"
00005f5264b39d69ad2b,35.59583282,145.4332123,13.08333302,1429,11735.16113,21.98,1345,17,17,25,531,154764,5,2654,200,30618,3928.402344,28388,9348,51.08686066,37.68,3600,18375.08594,298.3,210.1419983,2777,38,3.250832796,39.4202919,17.19321632,73.21070099,29.79999924,1173,13.60000038,3.466666698,13.83333302,22.29999924,20.43333244,-4.699999809,6185.185547,574.041748,2859.980469,267.6477661,596.8492432,3278.633545,2340.280762,1114.861206,10262.69238,34.54,27,1226.994019,35.59583282,-83.83750153,0,14.79681015,370,83,291,381,147,393,21,78.5,0.325665385,87.9952774,145.9354858,194.4264679,108.1426468,1252,27,20950,48,8544,349,34.5,764.0690308,471,30933.41602,0,656,109476,4,0.274396658,529.3035889,178.8831635,-0.926726699,54,2.049915552,"{""type"":""Point"",""coordinates"":[-83.83749522204002,35.59581429585062]}"
000081d34249a1b42df2,31.17083359,156.5934296,18.50416756,1594,10881.03125,60,1509,13,10,14,565,85213,2,4172,200,21580,3824.700439,27205,9082,57.62601471,8,12800,19319.85938,57,215.6450043,3927,0,26.0500946,41.74628067,20.46287346,88.64520264,33.90000153,1485,13.10833359,9.966666222,19.06666565,26.51666641,11.4333334,2.5,7300.371094,355.2185059,2457.603271,186.4959259,437.3165588,2671.014404,1665.265015,671.2334595,5631.887695,9,26,1452,31.17083359,-89.20417023,20.00823593,15.76645184,435,89,326,400,163,461,3,,0.272420377,99.92182159,153.6643066,197.4089966,115.8957291,902,53,19346,33,8271,285,31.40000153,674.0834351,134,51038.33203,,771,74052,5,0.982787311,99.65092468,177.0337219,0.177426502,49,0.999720514,"{""type"":""Point"",""coordinates"":[-89.20419006849822,31.17081573251977]}"
00004d7526e364ea89f0,31.32083321,156.9111633,19.25833321,1272,8403.991211,,1459,22,11,12,395,89429,1,1714,200,25247,3832.726074,27018,9103,67.03991699,,12800,16190.99414,,209.4689941,2689,20,3.908164024,44.03225708,29.39814758,91.79260254,34.5,1200,13.64999962,11.09999943,20.06666565,26.81666565,26.81666565,3.5,7037.314453,429.4104614,2544.568115,222.5849915,484.5222473,2807.511963,1819.893311,787.12323,7949.960449,,30,1485.002319,31.32083321,-82.52083588,10.69931698,30.41204071,315,61,216,453,162,453,3,,0.261292607,103.3791122,126.3514862,192.2029266,195.2966919,822,74,18683,14,8174,216,31,638.8086548,500,35308.52344,,736,53590,5,0.144942477,39.13435745,180.0164337,-0.985035598,50,0.016433928,"{""type"":""Point"",""coordinates"":[-82.52084394395308,31.32081568381912]}"
0000cddbc3f0f43d1a62,36.82916641,146.2027588,14.29166698,1119,9003.984375,,1461,12,10,17,634,175005,5,2847,200,34371,3967.398926,29228,9591,62.80751801,,12800,17641.55078,,210.576004,2235,21,5.286231518,37.68518448,23.57556534,75.00479889,32.20000076,884,13.5666666,4.116666794,9.733333588,24.18333435,24.18333435,-3.799999952,7133.112793,419.9554443,2624.361328,211.4148102,475.9452209,2794.531982,1725.945801,782.7548828,7225.615723,,23,1245.00061,36.82916641,-77.85416412,10.25356674,9.902884483,265,78,257,312,111,312,13,,0.319519997,89.60425568,94.35572052,193.4820709,193.4820709,1389,46,22072,36,8793,371,36,811.1378784,1000,41177.98438,,569,126334,4,-0.955222607,102.16745,181.9997253,-0.295053005,51,0.999720395,"{""type"":""Point"",""coordinates"":[-77.85414887022516,36.829162189852674]}"
0000e146b3e04010374b,39.00416565,137.7207336,13.16250038,1022,8760.12793,489.0333333,1413,17,14,21,1154,841832,8,1045,200,67297,2237.337158,25195,9510,50.97314835,149.9311111,12800,14668.9668,363.6155556,207.9160004,1877,10,30.12771225,32.38425827,19.25809669,62.80530167,30.70000076,1038,11.65833378,2.116666555,2.116666555,23.89999962,21.78333282,-5.300000191,4757.311523,498.5923157,1852.292358,297.7150269,534.1617432,1918.561401,1308.901245,648.222168,7039.298828,54.19777778,27,1145.99231,39.00416565,-77.25416565,9.158374786,11.35836887,221,68,221,279,102,287,19,25.55555555,0.366847754,78.02239227,78.02239227,192.0268402,199.8744659,1956,38,19470,41,8399,687,36,880.8857422,1082.333333,41968.88672,0,838,497409,4,0.728328228,58.65729904,177.0994263,-0.638271332,56,1.999440789,"{""type"":""Point"",""coordinates"":[-77.25414906502776,39.00416148369327]}"
000020ffa46ebe22680f,38.99583435,138.9329987,13.17083359,1022,8769.161133,151.7466667,1416,14,13,19,1044,701222,8,803,200,61261,2990.824463,27035,9574,50.28955078,139.7666667,12800,14544.3584,291.5133333,208.3930054,2009,0,31.01081085,32.38689041,17.84120369,64.33599854,30.79999924,1064,11.6916666,2.116666794,2.116666794,23.91666603,21.79999924,-5.300000191,5435.094727,592.8684692,2259.780029,355.2503357,614.197876,2411.481445,1707.493164,892.2232056,7241.901855,0,25,1145.989868,38.99583435,-77.25416565,41.23581314,11.27180099,221,68,221,279,102,287,16,15.97333333,0.360761464,79.52936554,79.52936554,192.5610809,192.5610809,1919,41,21967,41,8701,576,36.09999847,881.1032715,599,51339.30469,0,720,463216,4,0.550682783,57.23263931,178.1337128,0.77756846,57,1.033164978,"{""type"":""Point"",""coordinates"":[-77.25414906502776,38.99581319196924]}"
0000a835b1440c32d756,38.98749924,138.9329987,13.20833302,1022,8739.199219,209,1428,12,13,19,795,313254,8,3219,200,42853,3303.640625,26325,9475,53.52735138,33.25,12800,15324.84961,402.1666667,208.3930054,2664,0,33.77831268,32.45614243,21.17480469,64.33599854,30.79999924,1714,11.71666718,2.166666746,2.166666746,23.93333244,21.81666565,-5.300000191,6208.201172,473.2528076,2288.755127,273.9599915,495.6210632,2556.13916,1783.200195,883.7573242,6905.924805,15.83333333,23,1149.985474,38.98749924,-77.24583435,0.528080225,11.27180099,221,68,221,279,102,287,17,52.25,0.360761464,79.52936554,79.52936554,192.5610809,192.5610809,1596,39,22130,42,8744,504,36.09999847,880.053772,712.5,55569.67188,0,927,238157,4,0.887092531,50.75666428,179.2485962,0.298556566,55,0.082766235,"{""type"":""Point"",""coordinates"":[-77.24584565659258,38.98750978353406]}"
000049578694e6b477d6,38.98749924,138.9329987,13.05416679,1034,8910.037109,311.5733333,1421,12,12,19,595,194455,8,2586,200,31030,3743.60083,25010,9351,55.59558487,67.73333333,12800,15459.10059,514.7733333,208.3930054,3829,0,34.31547165,32.3379631,22.25702858,64.33599854,30.60000038,2267,11.64166641,2.016666412,2.016666412,23.76666641,21.64999962,-5.400000095,6666.820801,453.3814697,2474.156006,261.4298706,482.9649353,2627.336182,1785.890869,843.0237427,6970.359375,40.64,23,1137.997437,38.98749924,-77.25416565,33.62710571,11.24935532,223,69,223,282,103,290,16,81.28,0.360761464,79.52936554,79.52936554,192.5610809,192.5610809,1153,41,20547,40,8552,379,36,879.9262695,1016,58924.07813,0,1098,121826,4,0.914679527,84.92679596,175.118454,0.396534979,56,1.950678349,"{""type"":""Point"",""coordinates"":[-77.25414906502776,38.98750978353406]}"
